22,10,9,12,16,12,5,11,13,11,13,14,12,11,14,12,11,9,10,12,15,13,10,12,10,12,6,6,5,7,11,5,4,8,14,16,11,4,12,6,12,1,8,7,7,6,13,12,13,16,11,13,9,14,9,10,10,13,12,12,11,12,13,6,15,14,12,6,3,13,3,4,12,9,17,9,7,13,3,9,4,9,12,14,12,6,11,8,4,5,7,7,3,9,34,12,13,9,10,41,5,15,13,7,12,11,11,12,7,8,15,11,11,11,8,12,14,12,13,13,9,12,11,7,11,11,8,12,11,12,11,9,12,9,8,13,14,443,12,15,5,13,11,12,12,13,3,12,12,0,3,12,4,13,13,0,15,5,1,5,10,6,6,7,10,2,13,8,9,11,15,6,11,13,9,13,11,3,12,11,12,3,11,12,9,12,13,11,14,4,8,11,4,15,12,12,11,12,4,13,8,13,12,2,7,4,7,13,9,9,6,10,10,11,10,12,10,8,13,9,15,8,16,5,9,8,9,14,10,11,8,8,14,4,9,12,17,12,9,12,10,10,9,12,8,12,4,8,5,7,3,9,9,11,9,11,4,7,6,7,9,8,9,12,2,6,11,6,3,14,9,10,11,11,14,3,9,12,8,11,11,4,9,10,9,11,7,11,13,12,8,15,10,9,4,11,5,8,9,10,15,10,10,12,13,13,12,8,33,15,5,9,13,8,13,16,9,7,74,13,14,13,11,7,15,9,9,12,11,7,13,12,10,9,11,10,13,13,93,8,12,12,4,13,13,4,10,11,13,6,4,6,9,11,15,6,11,4,11,12,2,12,7,9,7,9,8,92,11,9,11,7,12,9,15,4,4,11,8,8,8,8,15,12,3,11,12,10,12,13,7,10,11,12,11,4,9,12,4,6,13,8,12,6,11,10,16,8,12,4,12,14,9,15,8,12,6,6,13,7,12,10,13,5,9,15,11,4,4,6,9,12,12,12,12,12,9,4,12,11,8,14,11,13,11,15,11,12,4,9,10,11,10,11,8,9,3,8,13,12,7,11,11,6,7,9,11,4,3,12,12,6,11,12,9,9,7,10,11,5,9,7,9,16,7,13,12,12,5,9,39,11,7,9,10,11,14,7,15,9,6
34,11,14,5,11,10,12,19,13,16,17,14,16,7,18,13,6,15,17,18,1,12,18,5,22,5,18,16,17,17,7,16,15,19,13,5,16,18,16,13,17,15,14,15,19,14,17,16,17,3,15,14,21,14,13,16,18,17,9,6,17,9,11,13,4,5,6,13,17,6,16,18,13,23,9,21,19,11,17,21,17,19,9,12,17,13,17,18,14,16,20,20,16,17,22,16,17,17,18,32,16,2,17,17,17,19,12,17,18,16,1,12,7,18,15,7,15,10,16,9,21,8,11,18,11,11,15,18,16,5,18,21,9,17,15,15,3,440,9,3,18,16,16,11,8,8,15,17,7,16,16,7,15,8,18,16,0,15,16,16,5,13,14,14,13,15,17,20,16,20,26,19,16,12,15,11,17,17,12,13,12,16,17,17,21,5,18,20,7,16,17,20,17,2,16,17,8,13,18,18,17,12,14,16,14,16,19,18,21,22,14,14,18,12,8,12,18,17,14,21,10,15,12,13,18,16,12,17,7,5,15,18,2,18,14,14,5,10,17,5,16,17,18,10,17,12,16,20,17,19,17,10,18,8,17,17,14,16,18,14,19,17,18,12,17,17,14,16,16,17,18,22,12,18,18,16,17,16,16,17,14,16,18,18,17,17,16,5,17,9,15,19,18,12,17,17,16,19,13,14,19,19,22,16,16,11,7,18,21,7,13,13,17,14,17,2,17,14,84,12,15,11,6,14,5,17,13,10,14,18,9,15,19,14,6,20,13,8,93,15,6,7,16,12,5,17,14,8,15,18,17,17,19,17,6,14,17,17,7,10,16,9,15,11,19,15,18,92,16,16,17,16,5,21,2,17,16,11,16,19,16,19,0,8,14,12,7,22,15,6,14,16,18,17,16,15,18,15,17,19,9,19,5,19,18,16,4,14,12,16,9,18,13,1,19,6,14,13,16,14,18,13,11,16,17,2,15,15,15,16,21,15,7,15,10,16,18,16,17,17,13,10,19,12,16,1,8,12,16,18,14,17,11,16,17,21,18,19,8,16,15,7,12,18,19,16,7,17,16,12,12,16,12,16,20,12,14,11,6,14,16,14,10,1,14,10,17,7,16,18,27,12,17,19,19,17,5,14,13,21,13
19,10,9,12,16,12,5,12,14,12,12,15,13,11,15,13,12,9,10,13,15,14,10,12,7,12,7,4,5,3,11,2,3,10,14,16,10,5,11,6,11,4,8,6,4,6,13,12,13,16,11,14,7,15,9,9,10,13,12,13,11,12,13,6,16,14,13,6,5,13,4,7,11,10,17,6,8,14,5,6,5,10,12,14,13,6,12,9,4,1,8,8,5,10,34,12,12,10,9,42,1,16,13,7,12,11,10,11,3,8,15,11,11,11,8,12,14,12,13,13,6,13,11,6,11,10,8,12,11,12,12,6,12,10,8,12,14,440,12,15,3,14,11,12,12,14,3,13,12,5,4,12,4,13,14,5,16,0,4,4,10,6,6,7,9,3,13,10,8,8,12,7,12,13,9,14,10,5,12,11,12,3,12,11,6,12,13,8,15,2,7,8,5,16,13,12,12,12,4,13,9,13,12,5,7,4,4,13,6,7,6,10,11,11,10,12,11,9,14,6,15,7,16,5,10,7,9,14,10,11,8,7,14,5,8,13,17,12,10,12,11,9,9,12,7,12,4,9,1,8,5,9,10,12,10,11,4,6,7,7,10,9,10,12,5,2,10,1,4,14,10,7,11,10,15,5,10,12,7,11,11,3,10,10,9,10,7,12,12,12,8,16,11,9,4,12,4,10,10,9,16,11,8,12,14,13,12,7,34,15,5,9,14,8,12,16,10,7,75,14,15,13,11,7,15,10,10,12,11,7,13,13,11,9,11,11,14,13,94,8,13,12,4,13,13,5,10,11,14,7,5,2,10,11,15,6,11,6,11,12,5,12,7,9,8,9,8,93,11,9,12,6,12,6,16,6,4,11,8,9,7,9,15,12,3,11,12,7,12,13,7,10,11,13,11,2,10,13,4,7,13,9,12,7,10,10,16,8,12,2,12,15,9,16,7,12,7,6,12,7,12,9,13,2,10,16,11,2,2,2,6,13,12,13,12,12,9,4,13,12,8,14,12,12,12,16,11,13,4,10,11,11,10,10,7,6,6,10,13,13,6,11,11,3,8,8,11,5,4,11,11,1,11,13,10,9,7,11,12,5,9,7,10,16,7,13,13,13,4,8,39,11,6,10,9,11,14,7,15,7,6
22,10,8,12,15,12,5,10,13,10,13,14,12,11,13,12,11,9,10,12,15,13,9,11,10,12,5,6,4,7,11,5,3,8,13,15,10,4,12,6,11,0,8,6,6,6,13,12,13,16,11,13,9,13,8,9,9,13,11,12,11,12,12,6,15,14,12,5,3,13,2,4,12,9,17,9,7,13,3,9,3,9,11,13,12,6,11,8,4,5,7,7,3,8,34,12,12,9,9,41,5,15,13,7,12,11,11,11,7,8,14,11,11,11,8,12,13,12,12,12,8,12,11,6,11,10,8,12,11,11,11,9,11,9,7,12,14,443,12,15,5,13,11,12,12,13,2,12,12,1,3,12,4,13,13,1,15,4,0,5,10,5,6,6,10,2,13,7,8,11,15,6,10,13,9,13,10,2,12,11,12,3,11,11,9,12,13,11,14,4,7,11,3,15,12,12,11,12,4,13,8,13,12,1,7,4,6,13,8,9,6,10,10,11,10,12,10,8,13,9,15,8,16,5,8,7,9,14,10,11,8,7,14,4,9,12,17,12,9,12,10,9,8,12,7,12,4,8,5,7,2,9,9,11,8,11,4,6,6,7,9,8,8,12,2,6,10,5,3,14,9,10,11,10,13,3,9,12,7,11,10,4,8,10,9,10,7,11,12,12,7,15,10,8,3,11,4,7,9,9,15,10,10,12,13,13,11,7,33,15,5,9,13,8,13,16,9,6,73,13,14,12,11,6,15,9,9,12,10,7,13,11,10,9,11,10,13,12,93,7,12,11,3,13,13,3,10,10,12,6,3,6,9,11,14,6,11,3,11,11,2,11,7,9,7,9,8,92,11,9,11,6,11,8,15,4,3,11,8,8,8,7,15,12,3,11,12,9,11,13,6,9,11,12,10,3,9,12,3,6,13,7,12,6,10,10,16,8,12,4,12,14,9,15,7,11,6,5,13,7,11,9,13,5,9,15,10,4,4,5,8,11,11,12,12,12,9,3,12,11,7,14,11,12,11,15,11,12,3,9,10,11,9,10,8,9,2,7,12,12,6,11,11,6,7,8,11,3,3,11,12,5,11,12,8,9,7,10,11,4,9,7,9,15,7,12,12,12,4,8,39,11,6,9,9,11,14,7,15,9,5
23,10,8,12,16,12,5,11,13,10,11,14,13,11,15,14,11,9,8,12,15,13,9,12,11,12,8,4,3,6,11,5,2,9,13,16,9,7,10,6,10,4,6,4,8,5,13,12,11,16,11,14,11,14,9,8,8,11,12,12,11,12,13,6,15,14,12,6,7,13,3,8,10,13,17,10,8,13,6,10,4,10,12,14,12,5,11,10,2,5,9,9,6,10,34,10,11,11,8,41,5,15,13,5,12,10,9,10,7,6,15,11,11,9,7,12,13,12,13,13,10,12,9,4,11,8,6,12,11,12,12,10,12,11,7,11,14,443,12,15,8,13,11,10,12,13,4,12,12,5,4,12,2,13,13,5,15,4,4,0,10,4,5,7,8,4,11,8,6,12,16,9,11,12,9,13,9,4,10,9,10,5,11,10,10,12,12,12,15,5,6,12,4,15,14,12,11,12,7,13,10,12,10,4,7,3,8,13,10,11,5,10,12,9,10,10,11,10,13,10,15,6,16,5,9,6,9,12,10,11,7,5,14,8,7,14,17,12,11,12,10,8,8,12,5,12,5,9,6,9,4,9,10,11,10,10,2,4,8,7,10,9,10,10,4,6,9,5,4,12,11,11,11,9,16,3,11,12,5,9,11,5,11,8,7,9,5,11,11,12,8,17,12,8,7,11,2,8,9,8,17,11,12,10,13,13,12,5,33,15,5,9,15,7,11,16,9,7,76,13,14,13,11,5,15,9,9,12,11,5,13,13,11,7,11,12,13,13,95,7,13,12,3,12,13,4,10,11,14,8,7,6,10,9,15,5,9,7,11,11,5,12,6,9,8,9,6,94,9,9,11,4,12,10,15,7,3,11,8,10,6,8,15,12,2,11,12,11,12,13,7,10,10,12,11,4,10,13,7,8,13,9,12,8,9,10,16,8,10,5,12,16,9,15,5,12,6,6,11,6,10,7,13,5,11,16,11,4,4,5,10,13,12,12,12,12,7,5,12,11,8,14,10,10,11,16,11,11,2,11,10,9,10,9,6,10,5,9,13,12,2,11,11,7,9,7,11,7,3,9,10,5,11,13,8,8,6,10,11,3,7,7,9,16,4,13,14,12,5,7,39,9,4,10,8,11,14,7,14,11,4
29,8,9,1,7,5,8,14,9,11,12,9,11,4,13,8,1,10,12,13,5,7,13,1,17,2,13,11,12,12,2,11,10,14,8,5,11,13,11,8,12,10,10,10,14,9,14,13,12,6,11,9,16,9,8,11,13,12,6,5,13,7,6,8,5,4,5,8,12,3,11,13,8,18,8,16,14,6,12,16,12,14,6,7,12,8,12,13,9,11,15,15,11,12,24,11,12,12,13,34,11,5,14,12,13,14,7,12,13,11,4,9,4,13,10,2,10,7,13,5,16,3,6,13,6,6,10,14,13,2,13,16,6,12,10,10,4,438,7,5,14,11,13,6,4,3,10,12,2,11,11,2,10,3,14,11,5,10,11,11,0,8,9,9,8,10,12,15,11,15,21,14,11,7,10,6,12,12,7,8,7,11,12,12,16,2,13,15,4,11,12,15,12,5,11,13,3,10,13,15,12,7,9,11,9,11,14,15,16,17,9,10,13,7,3,7,13,12,9,16,7,10,8,8,13,11,7,12,2,1,10,13,4,13,9,9,7,5,12,2,11,12,13,5,12,10,11,15,12,14,12,7,13,3,12,12,9,11,13,9,14,12,13,7,12,12,9,11,11,12,13,17,9,13,13,12,12,13,11,12,11,11,13,13,12,12,11,1,12,4,10,14,13,7,12,12,11,14,8,9,15,14,17,11,11,6,2,13,23,5,8,9,12,9,12,5,12,9,80,7,10,6,1,9,5,12,10,5,11,13,5,10,14,9,1,15,8,3,88,10,2,2,11,7,3,12,11,3,11,13,12,12,14,12,4,9,12,12,2,5,11,6,10,6,14,10,13,87,11,11,12,11,1,16,5,12,11,6,11,14,11,14,5,4,9,9,2,17,12,3,9,12,13,13,13,10,13,10,12,14,5,14,2,14,13,11,6,9,7,11,6,13,8,5,14,1,9,8,11,9,13,8,6,11,13,5,11,10,10,11,16,10,2,10,5,12,13,11,12,12,9,7,14,7,11,5,4,7,11,13,11,12,8,11,12,16,13,14,3,13,10,2,9,13,14,11,3,12,11,7,7,11,9,11,15,7,9,8,1,9,11,9,8,5,10,5,12,2,11,13,29,7,12,14,14,13,4,9,8,16,8
24,7,6,9,13,10,1,12,13,11,12,14,14,8,16,12,9,6,9,13,12,11,10,9,12,9,8,7,6,8,8,6,5,10,11,13,10,8,11,3,11,6,4,3,9,1,10,9,12,13,8,13,11,13,6,8,9,12,9,10,8,9,10,3,13,11,10,2,7,10,6,8,9,13,14,11,9,11,7,11,7,11,9,11,13,3,12,10,5,6,10,10,6,11,31,11,12,11,9,39,6,13,9,5,9,11,8,11,8,4,12,8,8,10,5,9,14,10,9,10,11,10,8,6,8,8,7,9,7,9,13,11,9,11,4,11,11,440,9,13,9,14,8,9,9,11,6,13,9,6,6,9,5,10,10,6,13,5,6,6,8,0,3,3,7,5,12,10,6,9,15,9,12,11,6,11,10,7,9,9,9,6,12,11,11,10,13,9,12,6,7,9,7,13,14,8,9,9,8,9,11,11,11,7,3,6,9,10,11,12,1,7,12,8,7,9,12,11,13,11,12,7,14,1,10,5,6,13,7,9,4,7,11,8,8,13,14,9,11,9,11,9,9,9,6,9,6,10,7,9,7,6,11,9,11,11,4,5,8,3,11,10,11,9,7,7,8,6,6,13,11,12,8,10,16,7,11,9,5,11,8,6,11,9,8,10,4,9,11,9,4,17,12,6,7,12,6,10,7,7,17,12,11,11,13,10,9,7,31,12,2,6,15,6,12,13,10,3,76,11,14,10,8,3,12,11,7,9,8,7,11,13,12,8,9,12,13,10,92,4,10,9,6,10,10,7,8,8,14,8,7,7,11,10,12,4,10,7,8,9,6,9,5,7,9,6,7,91,10,5,12,4,9,11,13,7,6,9,5,11,5,9,13,9,5,9,9,12,8,10,3,6,11,9,7,5,11,14,7,9,10,10,9,9,10,7,13,5,9,6,9,16,6,13,7,9,3,2,12,3,11,7,10,6,11,13,8,5,5,6,11,13,9,13,9,9,8,6,13,12,5,12,11,10,12,13,8,10,6,11,8,10,7,10,5,11,8,10,10,9,5,8,8,8,9,6,9,7,6,9,9,6,8,14,10,6,3,8,9,4,8,4,7,13,3,10,15,10,6,8,36,8,6,11,9,8,11,3,12,11,1
24,8,7,10,14,10,2,13,14,12,13,15,14,9,16,13,10,7,10,14,13,12,11,10,12,10,8,6,6,7,9,6,5,11,12,14,10,7,12,2,12,5,5,3,8,2,10,9,13,14,9,14,11,14,7,9,10,13,10,11,8,10,11,2,14,12,11,2,7,11,6,8,10,13,15,11,9,12,6,11,7,11,10,12,14,1,13,10,4,6,9,9,6,11,32,12,12,11,10,40,6,14,10,6,9,12,9,12,8,5,13,9,9,11,5,10,14,10,9,11,10,11,9,6,9,9,8,9,8,10,13,11,10,11,4,12,12,441,10,13,8,15,8,10,10,12,5,14,10,6,6,10,4,11,10,6,14,5,5,5,8,2,0,3,8,5,13,11,7,10,15,9,12,11,7,12,11,6,10,10,10,5,13,12,11,10,14,9,13,6,7,10,7,14,14,9,10,10,7,10,10,11,12,6,3,5,9,10,11,11,2,8,12,9,8,10,12,10,14,11,13,8,14,2,11,6,7,14,8,9,4,7,12,8,9,14,15,10,11,10,12,10,9,10,6,10,6,10,6,9,7,7,11,10,11,12,3,5,8,4,11,10,11,10,7,6,9,6,5,14,11,12,9,11,16,6,11,9,6,11,9,6,11,10,9,11,4,10,12,10,4,17,12,7,7,13,5,11,8,8,17,12,11,12,14,11,10,7,32,13,3,7,15,6,13,14,11,3,76,12,15,11,9,4,13,11,8,10,9,7,11,14,12,9,9,12,14,11,93,4,11,10,6,11,11,7,8,9,15,8,7,7,11,11,13,3,11,7,9,10,5,10,4,7,9,7,8,92,11,6,13,4,10,11,14,7,6,9,5,10,6,10,13,10,4,9,10,12,8,11,3,6,12,9,7,5,11,14,7,8,11,10,10,8,11,7,14,6,10,6,10,16,7,14,7,10,2,2,13,4,12,8,11,6,11,14,9,4,4,6,11,14,10,14,10,9,9,6,14,13,6,12,12,11,13,14,9,11,5,11,9,11,8,11,5,11,7,11,11,9,4,9,9,8,9,7,9,7,5,10,10,6,9,14,10,7,1,9,10,3,9,3,8,14,4,11,14,11,5,9,37,9,6,11,10,8,12,3,13,11,1
23,9,8,11,14,11,3,14,14,13,13,15,15,10,17,14,10,7,11,15,14,12,12,10,10,11,9,7,8,8,10,7,6,12,12,14,11,9,12,2,12,6,6,5,8,4,8,6,14,15,7,14,8,15,7,10,11,14,10,11,5,11,11,1,14,13,11,2,8,12,7,9,10,14,16,9,10,12,8,9,8,12,10,12,14,3,14,11,5,7,11,11,7,12,33,13,13,12,11,40,7,14,7,7,6,13,9,12,5,6,13,8,10,12,6,11,15,11,7,11,12,11,10,8,10,9,8,7,5,10,15,9,10,12,3,13,13,442,11,14,10,15,5,11,11,12,6,14,11,7,7,11,6,12,8,7,14,6,7,7,9,4,3,0,9,6,14,11,7,7,13,10,13,12,7,12,11,8,11,10,10,7,14,12,9,11,14,7,13,7,8,7,8,14,15,6,10,9,9,7,12,12,12,7,1,7,7,7,9,9,4,6,13,10,9,11,13,12,14,10,14,8,15,3,12,7,8,14,9,10,3,9,13,9,9,15,16,11,12,11,12,10,10,11,8,9,7,11,8,10,8,8,12,10,12,12,5,7,9,1,12,11,12,11,8,8,10,7,7,14,12,10,8,11,17,8,12,6,6,12,6,7,12,11,10,11,6,10,13,11,1,18,13,7,8,13,7,11,8,9,18,13,9,12,15,12,10,9,32,14,3,6,16,7,13,15,11,2,77,12,15,11,10,5,14,12,5,11,6,8,12,15,14,9,10,13,14,11,94,3,11,10,7,12,12,8,8,9,16,9,8,7,12,12,13,4,12,8,10,10,7,10,4,8,10,7,9,93,12,3,14,6,10,10,14,8,7,10,3,12,6,10,14,11,5,8,11,10,6,12,1,4,12,7,5,6,13,15,8,10,12,11,11,10,11,5,15,7,11,7,10,17,8,14,9,10,2,2,13,5,13,8,12,7,12,14,8,6,6,7,10,15,10,14,11,6,10,7,14,13,6,13,13,11,13,14,10,11,7,12,6,12,9,12,7,9,9,11,11,7,6,10,8,9,10,8,10,8,7,10,10,7,8,15,11,8,3,7,10,5,9,2,8,14,5,11,16,11,7,9,38,10,8,12,11,6,13,1,14,8,4
28,9,3,10,14,9,7,10,8,7,5,8,8,10,12,9,9,8,7,9,13,5,8,9,16,10,12,10,7,12,9,10,7,8,6,14,4,12,4,8,7,9,4,5,13,8,14,12,6,14,11,8,16,8,5,3,7,6,12,12,13,12,9,8,13,12,12,7,12,11,8,13,3,18,15,15,11,10,11,15,7,9,12,10,8,8,8,11,8,10,11,11,11,10,32,5,5,10,7,41,10,13,13,5,13,9,3,5,12,7,13,11,10,6,4,10,7,12,13,11,15,11,4,6,4,2,2,14,12,10,9,15,12,11,9,5,12,443,12,13,13,8,13,4,12,11,9,8,10,10,9,10,7,11,14,10,13,9,10,7,8,7,8,8,0,9,6,8,3,14,20,14,7,5,8,10,6,9,4,2,4,10,8,7,15,10,7,14,12,10,4,14,9,13,10,13,11,12,12,14,10,5,5,9,8,8,13,14,15,16,7,10,11,3,7,4,9,10,7,15,13,2,14,7,8,3,6,7,8,9,9,5,12,13,1,10,15,9,11,10,6,6,6,7,6,12,10,11,11,11,9,8,9,11,8,5,8,5,11,9,8,10,9,4,9,11,2,10,9,7,11,16,11,8,12,8,10,12,4,7,11,10,11,7,6,5,6,9,5,5,9,13,11,4,12,8,8,8,4,0,13,10,16,5,7,10,9,6,31,13,7,9,11,3,5,14,8,8,79,5,9,9,9,5,13,8,9,9,10,6,11,7,10,1,9,13,7,11,93,9,10,9,8,5,11,9,10,7,8,13,12,11,8,7,13,9,6,12,8,5,10,12,10,6,12,8,5,92,4,11,8,5,10,15,13,12,8,5,10,9,4,7,13,10,7,11,10,16,12,11,8,11,8,13,12,9,9,8,12,11,11,11,10,11,7,11,14,5,4,10,12,12,5,13,6,9,8,7,5,6,8,1,7,10,11,13,10,9,9,10,15,7,9,6,7,12,6,10,8,8,7,11,9,4,8,13,9,5,8,11,10,7,9,5,7,15,10,8,11,12,8,9,11,12,12,3,9,12,9,4,3,10,11,8,7,4,8,10,9,9,3,9,8,14,5,6,11,10,10,6,37,3,5,9,7,13,12,8,7,16,7
22,9,8,11,15,12,4,10,12,10,12,13,12,11,13,12,11,9,9,11,15,13,9,11,10,11,5,5,3,6,11,3,3,8,13,15,10,5,11,6,11,3,7,6,7,6,13,12,12,16,11,12,9,13,8,8,9,12,11,12,11,12,12,6,15,13,12,5,4,13,1,5,11,10,17,9,6,13,4,9,2,8,11,13,11,6,11,7,4,3,7,7,3,8,33,11,12,8,9,41,3,15,12,6,11,11,10,11,6,7,14,11,10,10,7,12,13,12,12,12,9,12,10,6,11,10,7,12,10,11,11,9,11,8,7,12,13,442,11,15,5,12,11,11,12,13,0,11,11,3,1,11,3,13,13,3,15,3,3,4,10,5,6,6,9,0,12,7,7,11,15,6,10,13,8,13,9,2,11,10,11,1,11,10,9,12,13,11,14,2,6,11,3,15,11,11,11,12,4,12,8,13,11,2,6,3,7,13,9,9,5,9,9,10,10,11,9,8,12,9,14,7,16,5,9,6,8,13,9,11,7,6,14,5,8,11,16,12,8,11,9,9,8,12,7,11,2,7,3,6,3,9,8,11,8,11,3,5,5,6,8,7,8,11,3,5,10,4,1,13,8,10,10,10,13,2,8,12,7,10,10,3,8,9,8,10,6,11,12,11,7,14,9,8,4,10,4,7,9,9,14,9,11,11,12,13,11,6,33,15,5,8,12,8,12,15,8,6,73,13,13,12,11,6,14,8,9,12,10,6,13,11,10,8,11,9,12,12,92,7,12,11,2,12,13,3,10,10,12,5,4,5,8,10,14,6,10,4,10,11,2,11,7,9,6,9,7,91,10,8,11,5,11,9,15,4,2,11,8,8,7,8,15,11,2,11,11,10,11,12,6,9,10,12,10,2,9,11,4,6,12,7,11,6,9,10,16,7,11,2,11,13,8,15,6,11,6,5,12,6,11,8,12,4,8,15,10,3,2,4,9,11,11,11,12,11,8,2,11,10,7,14,10,12,10,15,11,12,2,8,10,10,9,10,7,9,4,8,12,12,5,11,11,6,6,7,11,4,0,11,11,4,11,11,8,8,6,10,11,4,8,7,9,15,6,12,12,12,3,8,38,10,5,8,9,11,13,6,14,9,5
31,14,9,14,16,12,12,9,5,4,2,5,4,15,8,5,13,14,5,6,17,8,7,13,18,14,10,13,10,15,13,14,11,8,8,18,4,14,2,13,5,11,9,10,15,13,19,17,3,18,16,5,18,5,11,7,5,2,16,16,18,16,12,13,17,16,16,12,13,15,11,14,7,19,17,18,11,13,13,18,11,10,16,13,6,13,6,10,12,14,11,11,13,9,36,4,2,9,7,46,14,17,19,10,18,6,8,3,16,12,17,16,15,6,9,14,4,16,18,13,17,15,8,9,9,7,6,19,18,14,7,17,16,8,15,2,16,447,16,17,15,3,18,9,16,15,12,6,14,12,12,14,11,15,19,12,17,13,12,11,12,13,13,13,6,12,0,8,8,19,23,16,4,8,13,13,4,12,8,7,8,12,6,4,18,14,3,19,16,14,8,19,13,17,6,18,15,17,14,19,8,8,4,12,14,12,15,20,17,18,13,15,10,7,12,8,8,9,4,18,15,6,17,12,8,8,11,2,12,13,14,9,16,14,6,6,19,12,9,14,4,5,6,12,10,17,13,11,14,11,13,13,9,15,9,3,11,9,11,14,9,9,9,8,13,14,6,14,12,2,10,19,16,5,8,11,9,18,9,4,16,14,10,5,4,5,11,13,3,10,14,9,10,9,13,5,11,8,10,6,9,9,19,2,4,13,14,9,35,17,12,14,7,9,2,18,8,13,76,8,6,12,13,10,17,9,15,12,16,9,14,3,9,6,13,11,4,15,90,14,14,14,11,8,15,13,16,11,4,12,13,15,9,4,17,14,3,13,13,9,12,16,16,11,11,14,7,89,5,16,6,10,14,17,17,14,11,9,15,10,10,7,17,12,11,17,14,18,17,15,13,16,5,18,17,13,7,4,13,11,13,11,14,11,5,16,18,10,9,13,16,8,10,17,9,13,13,12,1,11,5,6,10,14,9,17,16,12,12,14,17,3,14,3,9,17,6,13,6,5,12,14,6,8,5,17,11,9,11,10,16,4,14,3,11,17,14,8,15,18,12,13,16,15,11,7,13,13,12,9,8,14,16,4,8,9,14,16,13,13,5,14,13,18,10,11,7,14,13,6,41,7,9,9,6,18,16,14,10,18,13
29,14,8,16,19,15,9,6,10,7,8,11,9,15,13,11,16,13,4,8,19,11,4,16,16,16,7,10,7,12,15,10,8,2,11,20,6,11,7,10,5,7,8,8,13,11,18,17,8,20,16,11,16,11,10,7,3,7,17,17,16,17,15,11,20,18,17,10,10,17,7,11,9,16,20,16,6,16,10,16,8,5,17,16,8,11,7,7,9,11,6,6,10,6,38,7,8,6,3,46,11,19,17,8,16,5,9,6,13,10,19,16,15,6,8,16,10,17,17,16,15,17,9,6,11,8,6,17,15,16,7,15,17,7,12,8,18,448,17,19,12,9,15,10,16,17,8,8,16,8,8,16,8,17,18,8,20,10,8,8,14,10,11,11,7,8,8,0,6,17,21,13,7,11,13,16,5,7,10,9,10,9,7,6,16,16,8,17,19,10,5,17,7,20,11,16,16,17,11,17,6,11,7,7,11,8,13,17,15,16,10,15,7,9,13,10,6,6,10,16,18,5,20,10,3,5,11,9,14,15,12,6,18,11,6,12,21,15,7,16,6,4,2,13,8,17,10,7,11,6,7,13,5,16,5,6,8,7,7,11,4,6,4,10,7,11,8,11,9,9,7,17,16,5,13,7,7,17,7,5,15,10,7,4,4,5,8,16,8,12,12,14,7,9,11,7,8,2,9,7,14,6,17,7,10,16,16,6,38,19,10,14,12,8,8,20,4,11,75,11,11,15,15,7,19,4,14,15,15,6,17,9,6,6,15,9,10,17,93,12,17,15,7,11,17,7,15,13,10,8,10,12,4,5,19,11,6,10,15,11,9,17,13,11,7,13,4,92,6,13,7,8,16,15,20,11,7,11,13,5,8,1,19,15,8,16,16,16,16,17,11,14,4,17,15,10,5,10,10,7,16,7,16,7,4,15,20,10,10,10,17,13,10,19,6,16,11,10,8,9,5,7,13,11,7,20,15,9,9,11,15,9,16,9,12,16,3,10,8,7,12,17,5,10,7,20,14,11,7,7,15,5,14,5,9,15,8,2,17,17,9,15,16,13,7,6,15,11,7,9,10,11,16,9,2,9,11,15,15,10,6,11,13,20,8,13,12,16,10,4,43,9,6,4,3,16,18,11,13,16,10
